user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
878191744076140544,1385233460168699916,2021-04-22T14:06:07Z,iamgkadam,"@c400_t If you have decided something already, I'm sorry I can't have a discussion with you. I have presented you the facts, you and I both know the covidshield vaccine is widely used outside of India also (covaxin is a separate issue, needs different discussion). I'll leave it there",Twitter Web App,276,1385232942172049416,1201471493374271488,c400_t,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,1201471493374271488,c400_t,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/iamgkadam/status/1385233460168699916,Ganesh Kadamur,Madras-Dallas-B'lore-London,"Science, biology, tech, sci comm & anything interesting
Tweets all own. Reflect only my microbiome, not employer
Science cred+PhD detail: https://t.co/Gnx9zzUklR",,FALSE,831,336,13,7083,6037,2017-06-23T10:03:22Z,FALSE,,,,https://pbs.twimg.com/profile_banners/878191744076140544/1613937773,,http://pbs.twimg.com/profile_images/1125376760084881409/Yv4-ZUuY_normal.jpg
878191744076140544,1382759319129702403,2021-04-15T18:14:46Z,iamgkadam,"@abledoc @DrNikitaMehra @jbloom_lab And such diverse response also (mostly) protects from reinfection. So while yes, spoke a/b will help as it is functionally most relevant, it is unfair to say only that is important.

Further, covaxin is (likely)more shielded against viral mutation than covidshield due to this.",Twitter Web App,277,1382758388304637953,878191744076140544,iamgkadam,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,19286530|228012790|2583382082,abledoc|DrNikitaMehra|jbloom_lab,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/iamgkadam/status/1382759319129702403,Ganesh Kadamur,Madras-Dallas-B'lore-London,"Science, biology, tech, sci comm & anything interesting
Tweets all own. Reflect only my microbiome, not employer
Science cred+PhD detail: https://t.co/Gnx9zzUklR",,FALSE,831,336,13,7083,6037,2017-06-23T10:03:22Z,FALSE,,,,https://pbs.twimg.com/profile_banners/878191744076140544/1613937773,,http://pbs.twimg.com/profile_images/1125376760084881409/Yv4-ZUuY_normal.jpg
878191744076140544,1383555502185930756,2021-04-17T22:58:31Z,iamgkadam,"@impactology @abledoc Different vaccines also need very different technical capabilities. Since SII has been making flu vaccines, it might be easier to reassign them for novavax than to covidshield. Just a possibility.",Twitter Web App,196,1383426064060354566,4923106354,impactology,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,4923106354|19286530,impactology|abledoc,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/iamgkadam/status/1383555502185930756,Ganesh Kadamur,Madras-Dallas-B'lore-London,"Science, biology, tech, sci comm & anything interesting
Tweets all own. Reflect only my microbiome, not employer
Science cred+PhD detail: https://t.co/Gnx9zzUklR",,FALSE,831,336,13,7083,6037,2017-06-23T10:03:22Z,FALSE,,,,https://pbs.twimg.com/profile_banners/878191744076140544/1613937773,,http://pbs.twimg.com/profile_images/1125376760084881409/Yv4-ZUuY_normal.jpg
878191744076140544,1384804313726390274,2021-04-21T09:40:51Z,iamgkadam,@Castdeath97 @MikeHester88 @NancyHaven @sailorrooscout Absolutely agree. AZ vaccine (aka covidshield) is made *very* differently from covaxin.,Twitter Web App,87,1384801256389189632,546050018,Castdeath97,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,546050018|1378305756|1338939428|3140868280,Castdeath97|MikeHester88|NancyHaven|sailorrooscout,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/iamgkadam/status/1384804313726390274,Ganesh Kadamur,Madras-Dallas-B'lore-London,"Science, biology, tech, sci comm & anything interesting
Tweets all own. Reflect only my microbiome, not employer
Science cred+PhD detail: https://t.co/Gnx9zzUklR",,FALSE,831,336,13,7083,6037,2017-06-23T10:03:22Z,FALSE,,,,https://pbs.twimg.com/profile_banners/878191744076140544/1613937773,,http://pbs.twimg.com/profile_images/1125376760084881409/Yv4-ZUuY_normal.jpg
281957762,1385233284397821952,2021-04-22T14:05:26Z,SarcasticToo,"@sandeepvarma15 Hey, even I got my dad’s first dose at the same venue. But I never received any certificate except a yellow slip with the date for 2nd dose. I wanted to know if they were only administering covidshield or covaxin as well?",Twitter for iPhone,221,1378340507810603012,526454051,sandeepvarma15,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,526454051,sandeepvarma15,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/SarcasticToo/status/1385233284397821952,Ankur Shukla,"Mumbai, India.","Digital Advertising | Consultant | Sports Evangelist | Occasional Writer @afewwords_ (Instagram) | Believer and always a Learner",https://t.co/f9roMwK26m,FALSE,345,240,8,5092,5798,2011-04-14T09:24:35Z,FALSE,https://t.co/f9roMwK26m,https://www.instagram.com/AFewWords_,,https://pbs.twimg.com/profile_banners/281957762/1435842314,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1249841751080046592/E1fi4xbn_normal.jpg
1299280319447588864,1385233142580056069,2021-04-22T14:04:52Z,GujaratMail,"*News Update Dated 22nd April 2021*

#gujaratmail #amitshah #supremecourt #coronavirus #highcourt #coronaupdate #corona #covidshield #vaccine #remdisivir ##CowinApp #cowin https://t.co/qAPnqEICEO",Twitter for Android,171,,,,FALSE,FALSE,0,0,,,gujaratmail|amitshah|supremecourt|coronavirus|highcourt|coronaupdate|corona|covidshield|vaccine|remdisivir|CowinApp|cowin,,,,,http://pbs.twimg.com/media/EzlWMZxVUAIX3U4.jpg,https://t.co/qAPnqEICEO,https://twitter.com/GujaratMail/status/1385233142580056069/photo/1,photo,http://pbs.twimg.com/media/EzlWMZxVUAIX3U4.jpg,https://t.co/qAPnqEICEO,https://twitter.com/GujaratMail/status/1385233142580056069/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/272983f6b52c196e.json,Ahmadabad City,"Ahmadabad City, India",city,India,IN,|,|,72.4367386|72.7037246|72.7037246|72.4367386|22.9232559|22.9232559|23.1046616|23.1046616,https://twitter.com/GujaratMail/status/1385233142580056069,Gujarat Mail,"","Ahmedabad's Weekly Newspaper with genuine 50,000 copies in Ahmedabad and Gandhinagar.",,FALSE,13,89,0,68,4,2020-08-28T09:39:13Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1299280319447588864/1610013779,,http://pbs.twimg.com/profile_images/1347121551762542594/49uZ-fI__normal.jpg
2153605122,1385231733327470599,2021-04-22T13:59:16Z,Varun8Vijay,"Can we take one dose of Covaxin and another dose of Covishield? 

https://t.co/ELDYh5he4V via @TOIChennai",TweetCaster for Android,123,,,,FALSE,TRUE,0,9,,,,,toi.in/24lg2b/a24gk,https://t.co/ELDYh5he4V,http://toi.in/24lg2b/a24gk,,,,,,,,,134758540|31060130,timesofindia|TOIChennai,en,,,,,,,,,,,,,,,,1385122398853234694,"Can we take one dose of Covaxin and another dose of Covishield? 

https://t.co/ELDYh5he4V via @TOIChennai",2021-04-22T06:44:48Z,TweetDeck,40,9,134758540,timesofindia,The Times Of India,13512599,472,653124,New Delhi,"News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",TRUE,,,,,,,|,|,|||||||,https://twitter.com/Varun8Vijay/status/1385231733327470599,Varun Vijay,Bangalore,"Aiming to become erudite and polymath. #LogicalHolism. My Gurus: Taleb, Yuval Harari, Devdutt Pattanaik, Malcolm Gladwell, Viktor Frankl and Robert Greene",,FALSE,31,552,0,123115,43611,2013-10-24T20:21:26Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/446624657832034304/0DKaTvGS_normal.jpeg
3314534899,1385226816453963778,2021-04-22T13:39:43Z,RandyRishi1,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",Twitter for iPhone,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,,,324969818,KasthuriShankar,en,,,,,,,,,,,,,,,,1385224515991441413,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",2021-04-22T13:30:35Z,Twitter Web App,26,7,324969818,KasthuriShankar,Kasturi Shankar,294922,314,23204,"","Patriot. Actor activist lawyer writer quizzer dancer foodie travelholic. Non partisan.
Politics; Sport India; Clean India, hospice, women & children rights.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/RandyRishi1/status/1385226816453963778,RISHI🙂,perambalur,திராவிடன்🖤❤️ பெரியார் பேரன்🔥 THALAPATHY💥 DHONI die hard fan🙏🏻💥 கடவுளை மற!! மனிதனை நினை!!,,FALSE,180,540,0,9099,64206,2015-08-13T15:49:10Z,FALSE,,,,https://pbs.twimg.com/profile_banners/3314534899/1595764585,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1281262506418114561/y56LdfQ9_normal.jpg
3002920387,1385225879505178643,2021-04-22T13:36:00Z,PradMano,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",Twitter for Android,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,,,324969818,KasthuriShankar,en,,,,,,,,,,,,,,,,1385224515991441413,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",2021-04-22T13:30:35Z,Twitter Web App,26,7,324969818,KasthuriShankar,Kasturi Shankar,294922,314,23204,"","Patriot. Actor activist lawyer writer quizzer dancer foodie travelholic. Non partisan.
Politics; Sport India; Clean India, hospice, women & children rights.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/PradMano/status/1385225879505178643,Pradosh,"Coimbatore, India ",Price Action Trader,,FALSE,105,307,0,10992,93315,2015-01-30T05:49:51Z,FALSE,,,,https://pbs.twimg.com/profile_banners/3002920387/1577815393,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1373132379779334148/O-zsoD3N_normal.jpg
400552077,1385225265060761601,2021-04-22T13:33:34Z,RamanathanPb,@laksr_tn @Vijayabaskarofl @rakri @EPSTamilNadu @sumanthraman @RKRadhakrishn @GunasekaranMu @dhanyarajendran Everywhere same situation. Depends on vaccine also covaxin is available it seems but Covidshield in demand,Twitter for iPhone,106,1385120906683437058,878915231300280321,laksr_tn,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,878915231300280321|1019887446417215489|19956699|973935385557413889|54436268|46608340|3226012897|60843563,laksr_tn|Vijayabaskarofl|rakri|EPSTamilNadu|sumanthraman|RKRadhakrishn|GunasekaranMu|dhanyarajendran,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RamanathanPb/status/1385225265060761601,ramanathan b,"Gothenburg, Sweden","",,FALSE,25,223,0,143,1581,2011-10-29T06:43:14Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1279389914405240832/1DWDXgcv_normal.jpg
258378099,1385224655921766401,2021-04-22T13:31:08Z,saysatheesh,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",Twitter for Android,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,,,324969818,KasthuriShankar,en,,,,,,,,,,,,,,,,1385224515991441413,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",2021-04-22T13:30:35Z,Twitter Web App,26,7,324969818,KasthuriShankar,Kasturi Shankar,294922,314,23204,"","Patriot. Actor activist lawyer writer quizzer dancer foodie travelholic. Non partisan.
Politics; Sport India; Clean India, hospice, women & children rights.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/saysatheesh/status/1385224655921766401,Satheesh Kumar,Chennai,"Travel, Music, Books, Food, Social, Politics & bit of Economy (Views are purely personal)

Disc: RT, QT, Comments, Replies for all my posts allowed",https://t.co/jqHNbwUk2P,FALSE,9629,976,76,170569,23425,2011-02-27T15:55:04Z,FALSE,https://t.co/jqHNbwUk2P,http://satheeshchennai.blogspot.com,,https://pbs.twimg.com/profile_banners/258378099/1618224389,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/1383412645320007686/qQwXLh_Z_normal.jpg
324969818,1385224515991441413,2021-04-22T13:30:35Z,KasthuriShankar,"More of our qns answered. 
Can we take one dose of Covaxin and another dose of Covishield? Who should and who shouldnt ? Which is the better vaccine ? https://t.co/O4waMhSdvc #covidFAQ",Twitter Web App,184,,,,FALSE,FALSE,26,7,,,covidFAQ,,toi.in/9Mjnpa/a24gk,https://t.co/O4waMhSdvc,http://toi.in/9Mjnpa/a24gk,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/KasthuriShankar/status/1385224515991441413,Kasturi Shankar,"","Patriot. Actor activist lawyer writer quizzer dancer foodie travelholic. Non partisan.
Politics; Sport India; Clean India, hospice, women & children rights.",https://t.co/VlTzY9XamV,FALSE,294922,314,139,23204,16268,2011-06-27T14:33:35Z,TRUE,https://t.co/VlTzY9XamV,https://www.facebook.com/actresskasthuri/,,https://pbs.twimg.com/profile_banners/324969818/1493705070,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/946887439020421120/hyMuq_ri_normal.jpg
1201474339670913024,1385224192652685312,2021-04-22T13:29:18Z,Determinedinvst,"@mparthasarthy60 @kushal_mehra @ikaveri Yeah...

And this is why local clinical trials are so imp

Although Covidshield was yet found to be effective against the UK variant

How much of the India spread is due to SA variant - I thought largely the UK one",Twitter Web App,214,1385160132292759554,4918739601,mparthasarthy60,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,4918739601|292475065|51552352,mparthasarthy60|kushal_mehra|ikaveri,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Determinedinvst/status/1385224192652685312,Determined investments,Delhi-NCR,"Random musings on macro economy, personal finance and macro asset allocation strategy, with focus on India - but the world's a stage",https://t.co/XXAZr6Wfuz,FALSE,198,202,0,3698,2824,2019-12-02T12:13:11Z,FALSE,https://t.co/XXAZr6Wfuz,http://determinedinvest.wordpress.com,,,,http://pbs.twimg.com/profile_images/1217428872771190784/S6QiOJYp_normal.jpg
1291302289966161920,1385220526843461634,2021-04-22T13:14:44Z,kmr_ind,"After which vaccine did a greater % of people develop Covid - Covidshield or Covaxin? 

What are the comparitive global numbers with Sputnik, Moderna, Pfizer, J&amp;J? 

Why is it a crime to ask such questions? Why is it a crime to question lack of data on these parameters in India?",Twitter for Android,140,,,,FALSE,TRUE,0,58,,,,,,,,,,,,,,,,293063175,DilliDurAst,en,,,,,,,,,,,,,,,,1384792501848997890,"After which vaccine did a greater % of people develop Covid - Covidshield or Covaxin? 

What are the comparitive global numbers with Sputnik, Moderna, Pfizer, J&amp;J? 

Why is it a crime to ask such questions? Why is it a crime to question lack of data on these parameters in India?",2021-04-21T08:53:55Z,Twitter for iPhone,149,58,293063175,DilliDurAst,Shivam Vij,121258,3426,177353,Electoral Autocracy,Partly free.,TRUE,,,,,,,|,|,|||||||,https://twitter.com/kmr_ind/status/1385220526843461634,KMR,India,Concerned,,FALSE,2,28,0,2272,1371,2020-08-06T09:17:28Z,FALSE,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
2387393154,1385220328956170244,2021-04-22T13:13:57Z,dev_chandru_,"Second Dose Covaxin Vaccination for my mother is not available in our locality sir.(Velacherry ,Chennai)Checked almost all the centre’s only Covidshield available.Its been 6 weeks after 1st dose.kindly Guide and help.@RAKRI1 @Vijayabaskarofl @CMOTamilNadu",Twitter for iPhone,255,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,113598615|1019887446417215489|844890761409777664,RAKRI1|Vijayabaskarofl|CMOTamilNadu,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/dev_chandru_/status/1385220328956170244,chandrasekaran,"Chennai, India","Developer,Programmer,Aeronautical Engineer",https://t.co/LGb3kppenw,FALSE,13,27,0,292,121,2014-03-13T16:34:38Z,FALSE,https://t.co/LGb3kppenw,http://devchandru.com,,https://pbs.twimg.com/profile_banners/2387393154/1401348477,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1248808256262164481/vgwh3TjP_normal.jpg
374919469,1385219859307327492,2021-04-22T13:12:05Z,i_amsriram23,"Two days ago @albyjohnV @kprabhdeep @scientistganesh held a webinar answering questions on #covid19 vaccination
I have compiled 30 of them in this article 
30 questions on #covid19 vaccination answered by experts
 https://t.co/9JXMW0iJwT via @timesofindia",Twitter for Android,140,,,,FALSE,TRUE,0,65,,,covid19,,,,,,,,,,,,,4220144600|72850626|145124708|842562204557701120,SiddharthPTOI|albyjohnV|kprabhdeep|scientistganesh,en,,,,,,,,,,,,,,,,1385133513674874883,"Two days ago @albyjohnV @kprabhdeep @scientistganesh held a webinar answering questions on #covid19 vaccination
I have compiled 30 of them in this article 
30 questions on #covid19 vaccination answered by experts
 https://t.co/9JXMW0iJwT via @timesofindia",2021-04-22T07:28:58Z,Twitter Web App,97,65,4220144600,SiddharthPTOI,Siddharth TOI,3415,679,7032,"Chennai, India","Journalist, Times of India Chennai bureau. 
Chennai Corporation, Customs, Railways, vigilance, CBI, etc.
English. તમિલ. இந்தி. गुजराती.",FALSE,,,,,,,|,|,|||||||,https://twitter.com/i_amsriram23/status/1385219859307327492,sundar,Chennai,m a football aficionado & movie freaker!!!  Passionate to do impossible works....,https://t.co/UuJP6lyF3A,FALSE,172,2500,9,8827,3334,2011-09-17T05:52:16Z,FALSE,https://t.co/UuJP6lyF3A,https://twitter.com/sundar23,,https://pbs.twimg.com/profile_banners/374919469/1532102487,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1020337610437169152/VKEDbuMy_normal.jpg
138331763,1385219567832559622,2021-04-22T13:10:55Z,saurav_1998,"Both #COVIDSHIELD and #Covaxin vaccines are good for patients who have Heart issues &amp; take blood thinners @ICMRDELHI Chief, Dr. Balram Bhargava answers to queries from Nepal, where only #COVIDSHIELD is available

@adarpoonawalla @SerumInstIndia @BharatBiotech @IndiaPodcasts https://t.co/b5ItkbJKli",Twitter for iPhone,144,,,,FALSE,TRUE,0,4,,,COVIDSHIELD|Covaxin,,,,,,,,,,,,,112207148|2695241174,Anku1912|ICMRDELHI,en,,,,,,,,,,,,,,,,1385215805969690625,"Both #COVIDSHIELD and #Covaxin vaccines are good for patients who have Heart issues &amp; take blood thinners @ICMRDELHI Chief, Dr. Balram Bhargava answers to queries from Nepal, where only #COVIDSHIELD is available

@adarpoonawalla @SerumInstIndia @BharatBiotech @IndiaPodcasts https://t.co/b5ItkbJKli",2021-04-22T12:55:58Z,Twitter for Android,7,4,112207148,Anku1912,Anku Goyal,1751,952,3448,India,"Financial Journalist & Founder @IndiaPodcasts


Voices that Inspire Us, from Biz, Politics, Culture & Science 

Find all Podcast updates on Spotify link below",FALSE,,,,,,,|,|,|||||||,https://twitter.com/saurav_1998/status/1385219567832559622,saurav agrawal,"","",,FALSE,12,45,0,1,1,2010-04-29T07:26:47Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1359248818894692352,1385216875727052800,2021-04-22T13:00:13Z,WideHumanity,Can we take one dose of Covaxin and another dose of Covishield? https://t.co/1HytZ8S61v,Twitter for iPhone,87,,,,FALSE,FALSE,0,0,,,,,timesofindia.indiatimes.com/city/chennai/c…,https://t.co/1HytZ8S61v,https://timesofindia.indiatimes.com/city/chennai/can-you-take-one-dose-of-covaxin-and-another-dose-of-covidshield/articleshow/82193029.cms?utm_medium=referral&utm_campaign=iOSapp&utm_source=twitter.com,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/WideHumanity/status/1385216875727052800,HumanityFirst,Dreamland,"I am on #Koo, are you?   #LeaveTwitterChallenge",,FALSE,3,80,0,364,189,2021-02-09T21:12:37Z,FALSE,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
3733074498,1385216769476861958,2021-04-22T12:59:48Z,KK_Raghuwanshi,"Govt opened vaccination for all from 1st, Now Pfizer and Moderna are under pressure to being its vaccine in India, or else they lose out to Covidshield/Covaxin.

While The problem of stock remains, it seems they will shift some to its stock from the existing order. https://t.co/rXBXVv5SZf",Twitter for Android,140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,53919282,vikrantkumar,en,,,,,,,,,,,,,,,,1385183010312523780,"Govt opened vaccination for all from 1st, Now Pfizer and Moderna are under pressure to being its vaccine in India, or else they lose out to Covidshield/Covaxin.

While The problem of stock remains, it seems they will shift some to its stock from the existing order. https://t.co/rXBXVv5SZf",2021-04-22T10:45:39Z,Twitter for Android,19,9,53919282,vikrantkumar,Vikrant ~ विक्रांत,33705,511,136525,"","Farmer with an opinion on Digital, Defence, Politics, Travel, Bullet, India, Football, Tea, Shayari, Humor & Bibulous.
Views Own. RT's ≠ Endorsement.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/KK_Raghuwanshi/status/1385216769476861958,K K Raghuwanshi,"Guna, Madhya Pradesh","",,FALSE,266,489,0,140215,169571,2015-09-30T04:38:47Z,FALSE,,,,https://pbs.twimg.com/profile_banners/3733074498/1443588267,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/649082359912886273/Zf_ucug6_normal.jpg
835334763334479873,1385216658277474306,2021-04-22T12:59:22Z,LightFuryLogan,"@sumanthraman @Vijayabaskarofl @RAKRI1 Centre Name : Apollo Hospitals
City: Madurai
Date : 23-Apr-2021
Time of call: 06:21 PM 22-04-21
Vaccine : Covidshield
Told in ADVANCE TO NOT visit the center as vaccine NOT administered to anyone in last few days due to lack of stock.
#COVID19 #CovidVaccine #TamilNadu",Twitter for Android,268,1385173982379319309,54436268,sumanthraman,FALSE,FALSE,0,0,,,COVID19|CovidVaccine|TamilNadu,,,,,,,,,,,,,54436268|1019887446417215489|113598615,sumanthraman|Vijayabaskarofl|RAKRI1,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/LightFuryLogan/status/1385216658277474306,Lightfury,"","",,FALSE,0,15,0,99,71,2017-02-25T03:45:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/835334763334479873/1605848727,,http://pbs.twimg.com/profile_images/1305833224472530946/OG0bt-MD_normal.jpg
835334763334479873,1385136481585418242,2021-04-22T07:40:46Z,LightFuryLogan,@sumanthraman Prominent Pvt hospitals are marked in red. The Covidshield stock is nil after Apr 23 and no change in status in the last 2 weeks. 8 week gap will lapse in such a scenario.,Twitter for Android,171,1385133797251764225,835334763334479873,LightFuryLogan,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,54436268,sumanthraman,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/LightFuryLogan/status/1385136481585418242,Lightfury,"","",,FALSE,0,15,0,99,71,2017-02-25T03:45:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/835334763334479873/1605848727,,http://pbs.twimg.com/profile_images/1305833224472530946/OG0bt-MD_normal.jpg
835334763334479873,1385084299066494976,2021-04-22T04:13:25Z,LightFuryLogan,"@RKRadhakrishn Sir, for almost 2 weeks no update on availability of stock for May @ Madurai. This is affecting senior citizens awaiting their second dose of Covidshield after 6 weeks gap.
Prominent Pvt hospitals marked in red 👇 https://t.co/Baq0mGUVEv",Twitter for Android,227,,46608340,RKRadhakrishn,FALSE,FALSE,0,0,,,,,,,,http://pbs.twimg.com/media/EzjO0O2XIAEZdmH.jpg,https://t.co/Baq0mGUVEv,https://twitter.com/LightFuryLogan/status/1385084299066494976/photo/1,photo,http://pbs.twimg.com/media/EzjO0O2XIAEZdmH.jpg,https://t.co/Baq0mGUVEv,https://twitter.com/LightFuryLogan/status/1385084299066494976/photo/1,,46608340,RKRadhakrishn,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/LightFuryLogan/status/1385084299066494976,Lightfury,"","",,FALSE,0,15,0,99,71,2017-02-25T03:45:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/835334763334479873/1605848727,,http://pbs.twimg.com/profile_images/1305833224472530946/OG0bt-MD_normal.jpg
835334763334479873,1385133797251764225,2021-04-22T07:30:06Z,LightFuryLogan,@sumanthraman @albyjohnV @jmeghanathreddy Cowin portal shows limited stock for Madurai. Ppl r calling centres on daily basis to confirm availability. Pls amplify this. 2nd dose Covidshield booking looks like below https://t.co/95AexaveZp,Twitter for Android,171,1385121807221497858,54436268,sumanthraman,FALSE,FALSE,0,0,,,,,,,,http://pbs.twimg.com/media/Ezj71V1X0AQf_R2.jpg,https://t.co/95AexaveZp,https://twitter.com/LightFuryLogan/status/1385133797251764225/photo/1,photo,http://pbs.twimg.com/media/Ezj71V1X0AQf_R2.jpg,https://t.co/95AexaveZp,https://twitter.com/LightFuryLogan/status/1385133797251764225/photo/1,,54436268|72850626|214586171,sumanthraman|albyjohnV|jmeghanathreddy,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/LightFuryLogan/status/1385133797251764225,Lightfury,"","",,FALSE,0,15,0,99,71,2017-02-25T03:45:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/835334763334479873/1605848727,,http://pbs.twimg.com/profile_images/1305833224472530946/OG0bt-MD_normal.jpg
